id,Title,Content,SKU,"Product Type","Parent Product ID","Product Attributes","Product categories",_languages,"Product Type"
3938,"[:en]Kuwait Markets pulled down by Coronavirus hurdle despite strong corporate earnings[:ar]تراجع أسواق المال في الكويت بسبب فيروس كورونا رغم تحقيق الشركات أرباحًا قوية[:]","[:en]The Month That Was (MMR)[:ar]أداء الأسواق على مدار الشهر (التقرير الشهري عن أداء الأسواق)[:]",,simple,0,,"Country>GCC Region|Country>Kuwait|Capital Markets>Market Outlook","a:2:{i:0;s:2:""en"";i:1;s:2:""ar"";}",simple
4021,"[:en]U.S. Fed goes all out, as coronavirus outbreak spreads[:ar]يبذل البنك الاحتياطي الفيدرالي بالولايات المتحدة كل ما بوسعه نظرًا لتفشي فيروس كورونا[:]","[:en]Marmore First Take Report[:ar]Marmore First Take Report[:]",,simple,0,,"Others>First Take|Country>GCC Region","a:2:{i:0;s:2:""en"";i:1;s:2:""ar"";}",simple
4257,"[:en]GCC Credit Rating actions post COVID-19[:ar]إجراءات التصنيف الإئتماني لدول مجلس التعاون الخليجي بعد كوفيد-19[:]","[:en]Marmore First Take Report[:ar]Marmore First Take Report[:]",,simple,0,,"Others>First Take|Country>GCC Region","a:2:{i:0;s:2:""en"";i:1;s:2:""ar"";}",simple
4309,"[:en]GCC and global markets trounced as pandemic fears weaken sentiment[:ar]تراجع أداء أسواق دول مجلس التعاون الخليجي والأسواق العالمية نتيجة للمخاوف من الوباء[:]","[:en]The Month That Was (MMR)[:ar]أداء الأسواق على مدار الشهر (التقرير الشهري عن أداء الأسواق)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook","a:2:{i:0;s:2:""en"";i:1;s:2:""ar"";}",simple
4466,"[:en]Coronavirus Investment Dashboard (Global and GCC)[:ar]تقرير عن تأثير فيروس كورونا (على الأسواق العالمية والخليجية)[:]",[:en]01-November-2020[:ar]27-April-2020[:],,simple,0,,Others>Coronavirus,,simple
4467,"[:en]GCC Coronavirus Dashboard[:ar]تقرير عن آخر مستجدات فيروس كورونا في دول مجلس التعاون الخليجي[:]",[:en]13-Jun-2021[:ar]27-April-2020[:],,simple,0,,"Others>Coronavirus|Country>GCC Region",,simple
4478,"[:en]Negative oil Prices[:ar]Negative oil Prices[:]","[:en]Cut to the Chase Report[:ar]Cut to the Chase Report[:]",,simple,0,,"Others>Cut to the Chase",,simple
4491,"[:en]Global and GCC markets recover Corona losses on the back of Stimulus[:ar]الحزم التحفيزية تدفع الأسواق العالمية والخليجية نحو تعويض الخسائر المتكبدة بسبب فيروس كورونا[:]","[:en]The Month That Was (MMR)[:ar]أداء الأسواق على مدار الشهر (التقرير الشهري عن أداء الأسواق)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
4517,"[:en]GCC M&A Report - Q4 2019[:ar]تقرير صفقات الاندماج والاستحواذ الخليجية - الربع الرابع 2019[:]","[:en]Capital Market Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC M&amp;A|Country>GCC Region",,simple
4518,"[:en]GCC M&A Report - Q1 2020[:ar]تقرير صفقات الاندماج والاستحواذ الخليجية - الربع الأول 2020[:]","[:en]Capital Market Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC M&amp;A|Country>GCC Region",,simple
4563,"[:en]Enterprise Package[:]",,,simple,0,,"subscription plan",,simple
4565,"[:en]Comparison of performance of Kuwait’s Sector indices in market crash of 2014-16 and 2020[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Stock Markets",,simple
4569,"[:en]INSTITUTIONAL PACKAGE[:]",,,simple,0,,"subscription plan",,simple
4572,"[:en]COUNTRY PACKAGE[:]",,,simple,0,,"subscription plan",,simple
4574,"[:en]KNOWLEDGE PACKAGE[:]",,,simple,0,,"subscription plan",,simple
4660,"[:en]Global and regional equities move up in May[:ar]ارتفاع أسعار أسهم المحلية والعالمية في شهر مايو[:]","[:en]The Month That Was (MMR)[:ar]أداء الأسواق على مدار الشهر (التقرير الشهري عن أداء الأسواق)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
4664,"[:en]Equity Market Return Expectations for Dubai, 2020 - 2024[:ar]توقعات عائدات سوق الأسهم في دبي 2020-2024[:]","[:en]<strong>Updated for Covid-19 Impact </strong>
+ Free 2 half-yearly updates[:ar]<strong>Updated for Covid-19 Impact </strong>
+ Free 2 half-yearly updates[:]",,simple,0,,"Capital Markets>Equity|Country>United Arab Emirates",,simple
4675,"[:en]Equity Market Return Expectations for Abu Dhabi, 2020 - 2024[:ar]توقعات عائدات سوق الأسهم في أبو ظبي 2020-2024[:]","[:en]<strong>Updated for Covid-19 Impact </strong>
+ Free 2 half-yearly updates[:ar]<strong>Updated for Covid-19 Impact </strong>
+ Free 2 half-yearly updates[:]",,simple,0,,"Capital Markets>Equity|Country>United Arab Emirates",,simple
4689,"[:en]Equity Market Return Expectations for Qatar, 2020 - 2024[:ar]توقعات عائدات سوق الأسهم في قطر 2020-2024[:]","[:en]<strong>Updated for Covid-19 Impact </strong>
+ Free 2 half-yearly updates[:ar]<strong>Updated for Covid-19 Impact </strong>
+ Free 2 half-yearly updates[:]",,simple,0,,"Capital Markets>Equity|Country>Qatar",,simple
4843,"[:en]Lockdown Exit Plan: How should it look like for GCC?[:]","[:en]Marmore White Paper[:]",,simple,0,,"Others>Whitepaper|Country>GCC Region",,simple
4881,"[:en]Active management is shaking up the ETF Industry[:]","[:en]Cut to the Chase Report[:]",,simple,0,,"Others>Cut to the Chase|Default",,simple
4942,"[:en]Global and GCC equities continue their recovery in June[:ar]أسواق الأسهم العالمية والخليجية تواصل انتعاشها في شهر يونيو[:]","[:en]The Month That Was (MMR)[:ar]أداء الأسواق على مدار الشهر (التقرير الشهري عن أداء الأسواق)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
5130,"[:en]Saudi Stock Exchange to introduce derivatives trading[:ar]Saudi Stock Exchange to introduce derivatives trading[:]","[:en]First Take Report[:ar]First Take Report[:]",,simple,0,,"Others>First Take|Country>Saudi Arabia",,simple
5142,"[:en]GCC Risk Premium – H1 2020[:ar]علاوة المخاطر الخليجية - النصف الأول 2020[:]","[:en]A Toolkit for Corporate Financiers[:ar]مجموعة أدوات ممولي الشركات[:]",,simple,0,,"Country>GCC Region|Capital Markets>GCC WACC",,simple
5174,"[:en]Tripling of VAT in Saudi Arabia[:ar]Tripling of VAT in Saudi Arabia[:]","[:en]First Take Report[:ar]First Take Report[:]",,simple,0,,"Others>First Take|Country>Saudi Arabia",,simple
5279,"[:en]Current Share prices of GCC REITs compared with 52 Week highs and lows[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Real Estate|Chart Bank>Stock Markets",,simple
5282,"[:en]Year to Date Performance of GCC Markets (%)[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5286,"[:en]Year to Date Performance of GCC Sectors (%)[:]",,,simple,0,,"Chart Bank>Business Sector|Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5290,"[:en]YTD Change in Yields of 10-year Sovereign Bond and the S&P GCC Bond Index for Corporates (in bps)[:]",,,simple,0,,"Chart Bank>Bond Market|Chart bank country>GCC Region|Chart Bank>Sukuk Market",,simple
5344,"[:en]Debt levels of GCC countries are set to accelerate at record pace[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5347,"[:en]Fiscal deficit is set to widen on back of lower oil receipts[:]",,,simple,0,,"Chart Bank>Business Sector|Chart Bank>Economy|Chart bank country>GCC Region",,simple
5349,"[:en]WTI May Futures –Closing Values for past 3 months (USDbbl)[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5351,"[:en]Trajectory of Brent Crude Futures, WTI Futures and Oil Volatility Index[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5353,"[:en]Closing Value of Kuwait Stock Exchange Index (KWSEIDX) from Jan 1999[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Stock Markets",,simple
5357,"[:en]GCC Indices and their YTD (in %)[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5359,"[:en]Past drawdowns in Kuwait Stock Index and subsequent market performance[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Stock Markets",,simple
5368,"[:en]Kuwait Premier Market Stocks Performance in 2019[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Stock Markets",,simple
5370,"[:en]Short-term Risk-Return performance of GCC Equity Indices (2016 - 2019)[:]",,,simple,0,,"Chart Bank>Equity Market|Chart bank country>GCC Region",,simple
5373,"[:en]Asset Classes Risk-Return Profile 2019[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5399,"[:en]Ownership Structure of Shamal Azzour Al Oula after IPO[:]",,,simple,0,,"Chart Bank>Business Sector|Chart bank country>Kuwait",,simple
5403,"[:en]GCC yearly IPO Activity[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5405,"[:en]Largest International IPOs[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5407,"[:en]Saudi Aramco Valuation range estimates (USD Trillion)[:]",,,simple,0,,"Chart Bank>Business Sector|Chart bank country>Saudi Arabia",,simple
5409,"[:en]U.S Interest Rates vs. Kuwait Interest Rates (in %)[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Others",,simple
5411,"[:en]GCC Bond Issuances Q1, 2015 – Q2, 2019 (USD Mn.)[:]",,,simple,0,,"Chart Bank>Bond Market|Chart bank country>GCC Region",,simple
5412,"[:en]Boursa Kuwait Traded Value by nationality (KD Million)[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Stock Markets",,simple
5415,"[:en]Monthly comparison of Total Value Traded (KD Million)[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Stock Markets",,simple
5417,"[:en]Kuwait All Shares Index – Total Value Traded (KD Million)[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Stock Markets",,simple
5419,"[:en]Equity Risk Premium Range for GCC countries (in %)[:]",,,simple,0,,"Chart Bank>Equity Market|Chart bank country>GCC Region",,simple
5448,"[:en]WTI May Futures - Closing Values for Fast 3 months (USD/bbl)[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5451,"[:en]3-Yr Risk-Return Profile of Equity Indices (2016 - 2019)[:]",,,simple,0,,"Chart Bank>Equity Market|Chart bank country>GCC Region",,simple
5460,"[:en]Labor Productivity growth in Major economies by GDP per hour worked (in %)[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>GCC Region",,simple
5462,"[:en]Asset Classes: Risk-Return Profile 2019[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5464,"[:en]Earnings and Growth in GCC region, 2012- 2020 (USD Mn)[:]",,,simple,0,,"Chart Bank>Corporate Earnings|Chart bank country>GCC Region",,simple
5466,"[:en]Value traded (in USD bn) and Turnover Ratio (in %), 2005-2019[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Stock Markets",,simple
5468,"[:en]GCC bonds outperforms other fixed income categories in 2019[:]",,,simple,0,,"Chart Bank>Bond Market|Chart bank country>GCC Region",,simple
5470,"[:en]Sovereigns dominated the Eurobond Issuance from GCC region[:]",,,simple,0,,"Chart Bank>Bond Market|Chart bank country>GCC Region",,simple
5472,"[:en]Debt trumps equity in garnering capital, GCC non-resident capital inflows[:]",,,simple,0,,"Chart Bank>Equity Market|Chart bank country>GCC Region",,simple
5474,"[:en]Saudi Arabia and UAE, Debt level (as GDP per cent)[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>Saudi Arabia|Chart bank country>United Arab Emirates",,simple
5476,"[:en]Upcoming bond redemption and loan maturities[:]",,,simple,0,,"Chart Bank>Bond Market|Chart bank country>GCC Region",,simple
5478,"[:en]Aramco inaugural debt offering turned out to be the most oversubscribed EM issue[:]",,,simple,0,,"Chart Bank>Others|Chart bank country>Saudi Arabia",,simple
5481,"[:en]Reserves & Expenditure Coverage[:]",,,simple,0,,"Chart bank country>GCC Region|Chart Bank>Others",,simple
5483,"[:en]Risk as measured by Credit Default Swap (CDS) spreads for the year have fallen[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>GCC Region",,simple
5485,"[:en]Largest International IPOs[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>GCC Region",,simple
5487,"[:en]Saudi Aramco Stock Performance[:]",,,simple,0,,"Chart bank country>Saudi Arabia|Chart Bank>Stock Markets",,simple
5504,"[:en]Non-Hydrocarbon growth has remained resilient[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Others",,simple
5506,"[:en]Presence of substantial reserves is a significant factor[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Others",,simple
5508,"[:en]Kuwait Fiscal position has improved on back of spending restrain[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Others",,simple
5510,"[:en]Steady progress witnessed on diversifying the revenue streams[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>Kuwait",,simple
5512,"[:en]Employee compensation continues to account for most of the government expense[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Others",,simple
5514,"[:en]Kuwait better placed to sustain lower-for-longer oil price environment than its GCC peers[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>Kuwait",,simple
5518,"[:en]GCC Capital Markets Monthly Review: July 2020[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: يوليو 2020[:]","[:en]Saudi Arabia, UAE, Kuwait, Qatar, Oman, Bahrain[:ar]السعودية والإمارات والكويت وقطر وعمان والبحرين[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
5547,"[:en]Credit rating has remained resilient[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>Kuwait",,simple
5549,"[:en]Kuwait - While interest rates & inflation are well aligned[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>Kuwait",,simple
5553,"[:en]Currency pressures have abated[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>Kuwait",,simple
5554,"[:en]Kuwait Project activity has picked up momentum[:]",,,simple,0,,"Chart Bank>Economy|Chart bank country>Kuwait",,simple
5556,"[:en]Boursa Kuwait outperformed its peers in 2017[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Stock Markets",,simple
5558,"[:en]Kuwait Real estate market have softened[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Real Estate",,simple
5560,"[:en]Healthcare Infrastructure Indicators[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Others",,simple
5562,"[:en]Education Sector spending per Student[:]",,,simple,0,,"Chart Bank>Business Sector|Chart bank country>Kuwait",,simple
5564,"[:en]Moble Penetration & Network Readiness of GCC[:]",,,simple,0,,"Chart bank country>Kuwait|Chart Bank>Others",,simple
5691,"[:en]SME’s in Kuwait: Data, Prospects and Challenges[:]","[:en]Marmore Research Report[:]",,simple,0,,"Policy>Economic Diversification and Sustainability|Country>Kuwait",,simple
5703,"[:en]Pandemic Resistant GCC Stocks[:ar]الأسهم الخليجية المقاومة لتداعيات الجائحة[:]","[:en]Capital Market Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Country>GCC Region|Capital Markets>Stocks",,simple
5710,"[:en]GCC M&A Report - Q2 2020[:ar]تقرير صفقات الاندماج والاستحواذ الخليجية - الربع الثاني 2020[:]","[:en]Capital Market Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC M&amp;A|Country>GCC Region",,simple
5744,"[:en]Saudi Arabia Corporate Earnings Tracker[:ar]متعقب أرباح الشركات السعودية[:]","[:en]151 Companies[:ar]151 شركة[:]",,simple,0,,"Capital Markets>GCC Corporate Earnings|Country>Saudi Arabia",,simple
5770,"[:en]World vs China – Silver lining for the GCC amidst COVID-19[:ar]العالم في مواجهة الصين - الجانب المشرق للدول الخليجية في مواجهة جائحة كوفيد -19[:]","[:en]Economy Research Reports[:ar]تقارير البحوث الاقتصادية[:]",,simple,0,,Economy,,simple
5786,"[:en]GCC Capital Markets Monthly Review: August 2020[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: أغسطس 2020[:]","[:en]Saudi Arabia, UAE, Kuwait, Qatar, Oman, Bahrain[:ar]السعودية والإمارات والكويت وقطر وعمان والبحرين[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
5977,"[:en]GCC Capital Markets Monthly Review: September 2020[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: سبتمبر 2020[:]","[:en]Saudi Arabia, UAE, Kuwait, Qatar, Oman, Bahrain[:ar]السعودية والإمارات والكويت وقطر وعمان والبحرين[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
6025,"[:en]Foreign Companies in Saudi Arabia: Present and Prospects[:ar]Foreign Companies in Saudi Arabia: Present and Prospects[:]","[:en]Marmore Research Report[:ar]Marmore Research Report[:]",,simple,0,,"Policy>National Competitiveness and Innovation|Country>Saudi Arabia",,simple
6128,"[:en]NCB-Samba Reach Merger Deal[:]","[:en]First Take Report[:]",,simple,0,,"Others>First Take|Country>Saudi Arabia",,simple
6242,"[:en]GCC Capital Markets Monthly Review: October 2020[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: أكتوبر 2020[:]","[:en]Saudi Arabia, UAE, Kuwait, Qatar, Oman, Bahrain[:ar]السعودية والإمارات والكويت وقطر وعمان والبحرين[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
6244,"[:en]GCC Banking Mergers: A second wave imminent?[:ar]GCC Banking Mergers: A second wave imminent?[:]","[:en]Industry Research Report[:ar]Industry Research Report[:]",,simple,0,,"Industry>Banking|Country>GCC Region",,simple
6321,"[:en]GCC M&A Report - Q3 2020[:ar]تقرير صفقات الاندماج والاستحواذ الخليجية - الربع الثالث 2020[:]","[:en]Capital Market Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC M&amp;A|Country>GCC Region",,simple
6337,"[:en]Global & GCC Capital Markets Review: November 2020[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: نوفمبر 2020[:]","[:en]Monthly Market Review (MMR)[:ar]السعودية والإمارات والكويت وقطر وعمان والبحرين[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
6393,"[:en]Saudi Arabia announces spending cuts in 2021 budget to reduce widening deficit[:]","[:en]First Take Report[:]",,simple,0,,"Others>First Take|Country>Saudi Arabia",,simple
6453,"[:en]Global & GCC Capital Markets Annual Review 2020[:ar]2020 المراجعة الشهرية لأسواق رأس المال الخليجية[:]","[:en]Monthly Market Review (MMR)[:ar]مراجعة السوق الشهرية (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
6463,"[:en]Weekly Wrap[:]",[:en]10-01-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6471,"[:en]Saudi Arabia Capital Market 2020[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Capital Markets Update|Country>Saudi Arabia","a:1:{i:0;s:2:""en"";}",simple
6505,"[:en]GCC Institutional Investors - Pension Funds[:]","[:en]Industry Research Report[:]",,simple,0,,"Country>GCC Region|Industry>Others",,simple
6527,"[:en]Weekly Wrap[:]",[:en]17-01-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6543,"[:en]Weekly Wrap[:]",[:en]24-01-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6638,"[:en]Weekly Wrap[:]",[:en]31-01-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6649,"[:en]Global & GCC Capital Markets Review: January 2021[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: يناير 2021[:]","[:en]Monthly Market Review (MMR)[:ar]مراجعة السوق الشهرية (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
6657,"[:en]Weekly Wrap[:]",[:en]07-02-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6661,"[:en]Discretionary Portfolio Management (DPM) and Private Investment Funds in KSA[:]","[:en]Capital Markets Research Report[:]",,simple,0,,"Capital Markets>Capital Markets Update|Country>Saudi Arabia",,simple
6681,"[:en]Weekly Wrap[:]",[:en]14-02-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6730,"[:en]GCC Digital Digest - February 2021[:]","[:en]Marmore Newsletter[:]",,simple,0,,"Others>Newsletter|Country>GCC Region",,simple
6735,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]21-02-2021[:ar]21-02-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6757,"[:en]Global & GCC Capital Markets Review: February 2021[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: فبراير 2021[:]","[:en]Monthly Market Review (MMR)[:ar]مراجعة السوق الشهرية (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
6760,"[:en]Weekly Wrap[:]",[:en]07-03-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6780,"[:en]Weekly Wrap[:]",[:en]14-03-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6791,"[:en]GCC M&A Report - Q4 2020[:ar]تقرير صفقات الاندماج والاستحواذ الخليجية - الربع الرابع 2020[:]","[:en]Capital Market Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC M&amp;A|Country>GCC Region",,simple
6795,"[:en]Weekly Wrap[:]",[:en]21-03-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6818,"[:en]Weekly Wrap[:]",[:en]28-03-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6870,"[:en]Weekly Wrap[:]",[:en]04-04-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6900,"[:en]Global & GCC Capital Markets Review: March 2021[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: مارس 2021[:]","[:en]Monthly Market Review (MMR)[:ar]مراجعة السوق الشهرية (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
6911,"[:en]Weekly Wrap[:]",[:en]11-04-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6939,"[:en]Weekly Wrap[:]",[:en]18-04-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
6975,"[:en]Weekly Wrap[:]",[:en]25-04-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7123,"[:en]Weekly Wrap[:]",[:en]02-05-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7166,"[:en]Global & GCC Capital Markets Review: April 2021[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: أبريل 2021[:]","[:en]Monthly Market Review (MMR)[:ar]مراجعة السوق الشهرية (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
7200,"[:en]Weekly Wrap[:]",[:en]09-05-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7282,"[:en]Weekly Wrap[:]",[:en]23-05-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7314,"[:en]Weekly Wrap[:]",[:en]30-05-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7337,"[:en]GCC M&A Report - Q1 2021[:ar]تقرير صفقات الاندماج والاستحواذ الخليجية - الربع الأول 2021[:]","[:en]Capital Market Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC M&amp;A|Country>GCC Region",,simple
7349,"[:en]Global & GCC Capital Markets Review: May 2021[:ar]المراجعة الشهرية لأسواق رأس المال الخليجية: مايو 2021[:]","[:en]Monthly Market Review (MMR)[:ar]مراجعة السوق الشهرية (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
7356,"[:en]Weekly Wrap[:]",[:en]06-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7382,"[:en]Weekly Wrap[:]",[:en]13-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7495,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]20-06-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7559,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]27-06-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7716,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]04-07-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7720,"[:en]Global & GCC Capital Markets Review: June 2021[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
7899,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]11-07-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
7903,"[:en]GCC Banks - Making Them Digitally Ready[:ar]GCC Banks - Making Them Digitally Ready[:]","[:en]Industry Research Report[:ar]Industry Research Report[:]",,simple,0,,"Industry>Banking|Country>GCC Region",,simple
8033,"[:en]GCC Risk Premium – H1 2021[:]","[:en]A Toolkit for Corporate Financiers[:]",,simple,0,,"Country>GCC Region|Capital Markets>GCC WACC",,simple
8052,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]25-07-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8103,"[:en]GCC Bonds and Sukuk Market Survey - H1 2021[:ar]استطلاع سوق الصكوك والسندات في دول مجلس التعاون الخليجي – النص الأول 2021[:]","[:en]Capital Markets Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC Bonds and Sukuk Market|Country>GCC Region",,simple
8105,"[:en]GCC Bonds and Sukuk Market Survey 2020[:ar]استطلاع سوق السندات والصكوك في دول مجلس التعاون الخليجي 2020[:]","[:en]Capital Markets Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC Bonds and Sukuk Market|Country>GCC Region",,simple
8106,"[:en]GCC Bonds and Sukuk Market Survey - H1 2020[:ar]استطلاع سوق الصكوك والسندات في دول مجلس التعاون الخليجي – النص الأول 2020[:]","[:en]Capital Markets Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC Bonds and Sukuk Market|Country>GCC Region",,simple
8107,"[:en]GCC Bonds and Sukuk Market Survey 2019[:ar]استطلاع سوق السندات والصكوك في دول مجلس التعاون الخليجي 2019[:]","[:en]Capital Markets Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC Bonds and Sukuk Market|Country>GCC Region",,simple
8109,"[:en]GCC Bonds and Sukuk Market Survey - H1 2019[:ar]استطلاع سوق الصكوك والسندات في دول مجلس التعاون الخليجي – النص الأول 2019[:]","[:en]Capital Markets Research Report[:ar]تقرير بحوث أسواق المال[:]",,simple,0,,"Capital Markets>GCC Bonds and Sukuk Market|Country>GCC Region",,simple
8139,"[:en]Weekly Wrap[:ar]Weekly Wrap[:]",[:en]01-08-2021[:ar]20-06-2021[:],,simple,0,,"Capital Markets>Daily Morning Brief",,simple
8187,"[:en]Global & GCC Capital Markets Review: July 2021[:]","[:en]Monthly Market Review (MMR)[:]",,simple,0,,"Country>GCC Region|Capital Markets>Market Outlook",,simple
